48,상반기 상장 계열사 순이익 1위는?,"SK(034730)그룹이 삼성그룹을 제치고 10대 그룹(금융사 제외) 중 올해 상반기 가장 많은 순이익을 낸 것으로 조사됐다. 롯데그룹은 이중 유일하게 손실을 냈다.
<br/><br/>
대기업집단 데이터서비스 인포빅스가 16일 공개한 ‘10대 그룹 계열사 반기보고서 분석’에 따르면 SK그룹 12개 상장계열사가 6조1,952억원의 순이익을 냈다. 지난해 상반기보다 32.2% 증가한 수치다. SK하이닉스(1조 9,000억원)와 SK이노베이션(1조 4,000억원) 등이 실적을 견인했다. SK텔레콤과 SK가스, SKC 등 상장사도 흑자를 기록했다.
<br/><br/>
지난해 같은 조사에서 1위였던 삼성(11개 계열사)은 5조 6,215억의 순이익을 올려 2위로 밀렸다. 삼성중공업과 호텔신라가 각각 8,949억원, 1,064억원 적자를 낸 영향이다.
<br/><br/>
세 번째에 이름을 올린 곳은 LG였다. LG의 13개 계열사는 3조 565억원의 순이익을 기록했다. LG디스플레이가 7,936억원의 순손실을 냈지만 LG전자(9,072억원)와 지주사 LG(1조 3,000억원)가 각각 이익을 냈다.
<br/><br/>
현대차그룹은 현대차·현대모비스·기아차 등이 신종 코로나바이러스 감염증(코로나19)에 따른 수요 타격을 받아 1년 전보다 43.9% 감소한 2조5591억원의 순이익을 냈다.
<br/><br/>
10대 그룹 중 손실을 기록한 곳은 롯데(-2,011억원)다. 롯데케미칼의 순이익은 4,831억에서 603억원으로 줄었고, 1년 전 366억원의 순이익을 낸 롯데쇼핑이 이번엔 5,000억원의 순손실을 낸 영향이 컸다.
<br/><br/>
다만 이와 관련해 SK 측은 “연결 기준이 아닌 개별 기업의 손익을 기준으로 집계해 순이익이 늘어난 듯한 착시가 있을 수 있다”며 “상장사만 개별 집계 시 SK이노베이션 등 중간지주사가 보유한 SK에너지, SK종합화학 등 비상장 자회사들의 손실을 제대로 반영하지 못한다”고 설명했다.<br/><br/>

",2020-08-14,81,19
49,"허위매물 올리는 공인중개사, 21일부터 과태료 500만원 내야","


지난달 12일 서울시내 한 부동산 공인중개사 사무소에 매물 전단이 붙어있다.<br/><br/>

오는 21일부터 공인중개사가 인터넷에 부동산 매물 등에 대한 허위ㆍ과장 광고를 할 경우 500만원 이하의 과태료가 부과될 수 있다.<br/><br/>

16일 국토교통부에 따르면 이 같은 내용을 담은 공인중개사법 개정안이 지난해 8월20일 공포된 후 1년 유예기간을 마치고 21일부터 본격 시행된다.<br/><br/>

개정안은 공인중개사가 인터넷 포털 등에 게재하는 부당 광고에 대해 500만원 이하 과태료를 부과하는 것이 핵심이다. 지금까지 인터넷을 통한 부동산 관련 허위 광고는 공정거래위원회가 표시광고법 위반 여부를 따져 처분해 왔으나 효력이 약했다. 이에 국토부가 직접 이를 모니터링하거나 조사하고 시정 조치까지 할 수 있게 해 규제의 집행력을 높이기로 한 것이다.<br/><br/>

국토부 고시를 보면   집주인이 의뢰하지 않았는데도 공인중개사가 임의로 낸 광고 등도 허위 광고가 될 수 있다. 매도인과 임대인 등으로부터 의뢰를 받지 못한 공인중개사가 다른 중개사에 의뢰된 주택 등을 함부로 광고하는 경우도 불법이다.<br/><br/>

광고에 제시된 옵션이 실제와 현저하게 차이가 나거나 관리비 금액이 실제와 크게 다른 것도 문제가 될 수 있다. 광고할 때는 집 방향이 동남향이라고 했지만 실제로는 서향 등으로 광고와 실제 주택의 방향이 90도 이상 차이가 나는 경우도 과장 광고에 해당한다.<br/><br/>

부동산 매수자의 선택에 중요한 변수가 되는 내용을 아주 작은 글씨로 표기하는 것도 기만 광고다. 예를 들면 전원주택 용지를 광고하면서 도로나 상하수도 건설비가 추가로 들어갈 수 있다는 내용을 아주 작은 글씨로 표기하는 경우다.<br/><br/>

",2020-08-14,65,17
50,韓증시 시총 3월 저점 찍고  82% 증가···세계 86개국 중 1위,"


세계 증시는 44% ↑···미국도 50% 수준
<br/><br/>
코스피가 상승세를 멈추고 하락 마감한 14일 오후 서울 중구 하나은행 본점에서 한 직원이 전광판 앞을 지나고 있다.<br/><br/>
신종 코로나바이러스 감염증(코로나19) 여파로 저점을 찍었던 세계 증시가 시간이 지날 수록 일제히 회복세를 보였지만 한국은 그 중에서도 가장 높은 반등률을 보인 것으로 나타났다.
<br/><br/>
16일 블룸버그가 86개국 증시의 시총을 집계한 결과에 따르면 스탠더드앤드푸어스(S&P) 500 지수가 저점을 찍은 3월 23일 미국 증시의 시총은 24조2,333억달러였으나 그 이후 100거래일째인 이달 13일은 36조4,553억달러로, 50.43% 늘었다. 같은 기간 한국 증시 시총은 8,880억 달러에서 1조 6,143억 달러로 81.8%나 늘었다.<br/><br/>

조사 기간 동안 86개국 증시의 시총은 43.72%가 늘었다. 세계 증시 시총 증가율인 43.72%보다 높은 성과를 낸 국가는 20개국이었다.그중에서도 한국의 상승률은 86개국 중 가장 높다.
<br/><br/>
한국 다음으로 시총 증가율이 높은 나라는 호주(74.05%)였으며 노르웨이(69.38%), 스웨덴(66.75%), 아르헨티나(65.90%) 등이 뒤를 이었다. 또 독일(56.78%)과 캐나다(55.92%), 미국(50.43%) 등도 시총 증가율이 높은 편에 속했다.
<br/><br/>
반면 주요국 가운데 영국(42.48%), 중국(39.87%), 브라질(39.74%), 러시아(37.57%), 프랑스(37.48%) 등은 세계 증시 시총 증가율보다 적게 상승했다. 특히 우크라이나(-33.08%), 가나(-19.13%) 등 15개국 증시는 시총이 오히려 줄었다.
<br/><br/>
한편 다우존스 마켓 데이터에 따르면 미국 증시의 대표 지수인 스탠더드앤드푸어스(S&P) 500 지수는 이 기간 50.77% 올라 대공황 이후 증시가 급반등한 1933년의 100거래일간 상승률 이후 가장 강한 반등세를 나타냈다. 미 경제 매체인 마켓워치는 “최근 증시 랠리와 1933년의 반등은 세계적인 대격변을 동반한 역사적인 투매에 뒤이은 현상”이라고 보도했다.<br/><br/>
",2020-08-14,24,15
51,현금 확보 나선 조원태···한 달 간 400억 대출,"

조원태 한진그룹 회장이 한진칼(180640) 주식을 담보로 대출을 받아 한 달 간 400억원을 마련했다. 지분 경쟁이나 상속세 납부용으로 풀이된다.<br/><br/>

조 회장은 지난 14일 한진칼 주식 80만주를 담보로 200억원을 대출받았다고 공시했다. 조 회장은 지난달 16일에도 한진칼 지분 70만주를 담보로 200억원을 대출받았었다.
<br/><br/>
이에 업계 안팎에서는 자금 용처에 대해 관심이 쏠리고 있다. 일단 조현아 전 대한항공(003490) 부사장과 KCGI, 반도건설로 구성된 ‘3자 연합’에 맞서 경영권 방어에 나설 것이라는 관측이 나온다. 최근 3자 연합 측은 한진칼이 발행한 신주인수권(워런트) 120만주 공개매수에 성공했다. 조 회장이 신주 발행에 대응하지 않으면 조 회장 측 우호 지분율과 3자 연합의 지분율 격차는 6%포인트 이상 벌어지게 된다.
<br/><br/>
고(故) 조양호 전 한진그룹 회장의 별세로 물려받은 재산에 대한 상속세를 납부하기 위한 것이라는 견해도 있다. 조양호 전 회장의 유족이 납부해야 할 상속세 규모는 2,700억원에 달한다. 이들 일가는 상속세를 연부연납 제도를 활용해 5년간 분납하기로 했다. 신종 코로나바이러스 감염증(코로나19) 여파로 조원태 회장의 수입도 줄어든 만큼 세금 납부를 위해 현금이 필요할 것이라는 전망이다. 조 회장은 올해 상반기 그룹에서 보수로 총 14억원을 수령했다. 당초 업계는 조 회장이 연봉과 배당 등을 합해 연간 최대 200억원 이상을 확보할 수 있을 것으로 추산했었다.<br/><br/>

",2020-08-14,81,6
52,[그래픽] 주요국 증시 시가총액 증가율,"16일 블룸버그가 86개국 증시의 시총을 집계한 결과에 따르면 미국 증시가 신종 코로나바이러스 감염증(코로나19) 여파로 3월 23일 저점을 찍고서 100거래일간 빠르게 반등하면서 시가총액이 50%가량 늘었지만 이 기간 한국 증시의 시총은 80% 넘게 증가한 것으로 나타났다.
<br/><br/>
    한국 증시의 시총 증가율은 이 기간 주요국 증시 가운데 제일 높다.
<br/><br/>

",2020-08-14,98,4
53,"코스피 신고점, 어떻게 만들어지고 얼마나 될까","


실제 기업 이익 증감이 관건…신고가 경신때는 신성장산업 등장

""예기치 못한 이유로 하락장 진입할 수도…금리 주시해야""
<br/><br/>
국내 증시에서 나타난 5차례의 큰 위기 이후 코스피지수는 대부분 이전 고점 수준으로 회복했지만 모두 신고점을 기록하진 못했다. 새로운 성장 산업의 등장과 기업 이익의 증감에 따라 신고점 경신 여부가 갈렸다는 분석이다.
<br/><br/>
16일 하나금융투자에 따르면 1995년 이후 5차례의 코스피 반등 국면에서 이전 고점까지 회복하는 데 걸린 기간은 평균 1.1년, 고점대비 회복률은 97%인 것으로 나타났다.
<br/><br/>
코스피가 큰 폭으로 떨어진 5차례의 시기는 ▲2001년 9월(닷컴버블 붕괴 및 미국 9·11 테러) ▲2008년 10월(글로벌 금융위기) ▲2011년 9월(선진국 재정위기) ▲2016년 2월(국제 유가 급락, 신흥국 위기) ▲2020년 3월(미국·중국 간 무역분쟁, 신종 코로나바이러스감염증(코로나19)) 등이다. 이중 2002년과 2012년은 코스피 회복률은 이전 고점 대비 92%와 94%까지 진행됐지만 신고점은 기록하지 못했다. 반면 1999년, 2010년, 2017년의 경우 이전 고점을 넘어서며 신고점을 기록했다.
<br/><br/>
기업 이익 증감이 관건…""이번엔 2800까지도 가능""
<br/><br/>
신고점 형성 여부는 기업 이익의 증감에 따라 결정된다고 분석했다. 2003년과 2012년의 코스피 영업이익 전년 대비 모두 감소했다. 반면 1999년, 2010년, 2017년은 모두 영업이익이 전년대비 증가했다. 올해를 저점으로 2021년과 2022년 코스피 영업이익은 전년대비 각각 38%, 10% 증가할 것으로 예상된다. 이재만 하나금융투자 연구원은 ""G2 경제성장률 추정치를 기반으로 만든 수출과 영업이익 증가율의 예상 흐름도를 통해 코스피 경로를 예측해 보면 2021년 상반기 중 코스피는 신고점을 기록할 가능성이 높으며 2800까지도 오를 수 있다""고 내다봤다.
<br/><br/>
코스피 신고점 경신 국면에 공통점은 모두 새로운 성장 산업이 등장했다. 1999년 통신, 2010년 자동차, 2017년 반도체 관련 기업들이 코스피 시가총액 상위 10위에 새롭게 진입하거나 약진했다. 이 기업들은 당시 코스피 절대 이익 증가에 대한 기여도가 높다는 공통점도 있다.
<br/><br/>
이 연구원은 ""위기 이후 유동성 효과를 기반으로 지수 회복하는 과정에서는 이익 증가율이 중요할 수 있지만 회복을 넘어 신고가를 경신하기 위해서는 절대 이익 수준과 이익 비중의 확대 여부가 중요해 보인다""며 ""현재 코스피 시총 10위에는 새로운 성장기업 다수가 포함돼 있는 만큼 이제부터 이익증가율보다 절대 이익 수준과 코스피 이익 증가 기여도를 감안해 주도주를 선별하는 전략이 필요한 시기""라고 설명했다.
<br/><br/>
하락장은 예기치 못하게 찾아와…금리 상황 주시해야
<br/><br/>
다만 최근의 주가 상승세가 예기치 못한 이유로 반전할 수도 있다고 지적했다. 이 연구원은 ""미중 무역협정 파기, 주요국 재정적자로 인한 국가부채 위험 가시화 등 발생 가능성이 희박해 보이는 위험들로 인해 상승장이 약세장으로 진입할 수 있다""며 ""유동성이 확장되는 국면에서도 지수는 단기 조정이 나타날 수 있고, 실제로 주간 기준으로 나스닥과 코스피 하락률은 최대 -7%와 -10% 였다""고 했다.
<br/><br/>
올해 내내 상대적으로 약세를 보였던 가치주의 최근 반등도 주목할 부분으로 꼽았다. 이 연구원은 ""2009년 이후 S&P500 가치주는 연간 기준으로 성장주 대비 평균 4개월 정도는 아웃퍼폼했는데 이는 미국 시중금리 상승을 기반으로 성장주와의 수익률 격차 완화로 이해할 필요가 있다""며 ""그러나 미국 10년물 국채금리가 코로나19 세계적 대유행(펜데믹) 이전 수준인 1%를 회복할 수 있는가에 대해서는 아직은 회의적""이라고 내다봤다. 가치주는 상승할 수 있지만 그 시간은 성장주 대비 상대적으로 짧다는 판단에서다.
<br/><br/>
저금리 상황이 종식되는 것도 지켜봐야 한다. 코스피 상장기업의 이자보상배율이 2017년 9배에서 2020년 1분기 4배로 낮아졌다. 2000~2019년 평균이 6.5배라는 점을 감안하면 빠른 금리 상승은 한계 기업을 수면 위로 재부각시킬 수도 있기 때문이다.
<br/><br/>",2020-08-14,24,4
54,"조원태, 또 200억원 주식담보대출 받아…한달새 400억원 확보","


자금 용처에 관심…경영권 방어용? 상속세 납부용?
<br/><br/>조원태 한진그룹 회장이 한진칼 주식을 담보로 또다시 200억원을 대출받았다.
<br/><br/>
    조 회장은 지난 14일 한진칼 주식 80만주를 담보로 200억원을 대출받았다고 공시했다.
<br/><br/>
    조 회장은 앞서 지난달 16일 한진칼 보유 주식 70만주로 200억원의 주식담보대출을 받았다고 지난달 23일 공시한 바 있다.
<br/><br/>
    조 회장이 한 달 사이에 주식담보대출로 현금 400억원을 확보함에 따라 업계 안팎에서는 자금 용처에 관심이 쏠리고 있다.
<br/><br/>
    일단 조현아 전 대한항공 부사장과 행동주의 사모펀드 KCGI, 반도건설로 구성된 '3자 연합'에 맞서 경영권 방어에 나설 것이라는 관측이 유력하다.
<br/><br/>
    최근 3자 연합 측이 한진칼이 발행한 신주인수권(워런트) 120만주 공개매수에 성공한 것도 이 같은 관측에 무게를 더한다. 조 회장이 신주 발행에 대응하지 않으면 조 회장 측 우호 지분율과 3자 연합의 지분율 격차는 6%포인트 이상 벌어지게 된다.
<br/><br/>
    일각에서는 고(故) 조양호 전 한진그룹 회장의 별세로 물려받은 재산에 대한 상속세를 납부하기 위한 것이라는 관측도 나온다.
<br/><br/>
    조양호 전 회장의 유족이 납부해야 할 상속세 규모는 2천700억원으로, 이들 일가는 상속세를 연부연납 제도를 활용해 5년간 분납하기로 했다.
<br/><br/>
    신종 코로나바이러스 감염증(코로나19) 여파로 항공업계가 직격탄을 맞으며 조원태 회장의 수입도 줄어든 만큼 세금 납부를 위해 현금이 필요할 것이라는 전망이다. 조 회장은 올해 상반기 그룹에서 보수로 총 14억원을 수령했다.
<br/><br/>
    이에 대해 대한항공 관계자는 ""개인 주식 담보대출이라 대출 사유나 용처는 알 수 없다""고 말했다.
<br/><br/>",2020-08-14,5,13
55,터키 리라화 가치'뚝'…달러 강세 자극할까,"터키 리라화 가치가 사상 최저 수준으로 떨어지면서 달러 약세 기조가 약해질 수 있다는 의견이 나왔다. 터키 경제에 대한 불확실성이 유로화 조정과 달러 반등 요인으로 연결될 수 있기 때문이다.
<br/><br/>
16일 금융투자업계에 따르면 터키의 리라화 가치는 사상 최저 수준을 경신 중이다. 현재 달러 대비 환율은 7.34리라까지 상승했다. 지난 5월 말엔 달러당 6리라 수준을 나타냈지만 3달 만에 7달러를 돌파한 것이다. 박승진 하나금융투자 연구원은 “극단적인 통화안정정책과 터키의 경제 구조에서 기인한 불확실성, 정책 신뢰 악화 등의 요인이 복합적으로 영향을 미쳤다”고 말했다.
<br/><br/>
지난해 6월 터키 중앙은행은 미국과의 외교 갈등으로 촉발된 경제 제재가 통화 약세와 인플레이션 급등으로 연결되자 정책금리를 24%까지 극단적으로 인상했다. 이후 24%의 정책금리는 경기 부양과 방어를 위해 취해진 금리 인하 조치로 1년 만에 8.25%까지 떨어져 리라화의 약세를 자극하고 있다.
<br/><br/>
경상 적자가 지속되고 있다는 점도 영향을 주고 있다. 터키는 노동 경쟁력 기반으로 유럽의 생산기지 역할을 하고 있으며, 부품과 원료를 수입해 제품으로 가공해 다시 수출하는 경제구조를 갖고 있다. 경기 둔화로 제조업 수출이 감소한 상황에서 통화 가치가 급격하게 하락하면서 원가 부담은 수익성을 훼손시키고 있다. 상품수지 적자 부분을 방어해주던 관광업도 코로나19 직격탄을 맞으면서 흑자 규모가 급감하고 있다. 상반기 외환보유고를 통해 환율 방어에 나섰지만 낮은 정책 신뢰도로 인해 잔고만 소진하는 결과를 낳았다.
<br/><br/>
리라화 약세로 대외부채 상환 부담도 커졌다. 2010년 에르도안이 외부 자금 유치를 통한 인프라 투자에 나서면서 기업 부문을 중심으로 대외부채 규모는 크게 늘었다. 리라화 약세는 이들 부채 상환 부담을 높이는 요인으로 국가 기준 대외부채 규모는 GDP 대비 56.9%다.
<br/><br/>
결과적으로 터키의 통화가치 급락세는 단기적으로 유로 약세와 달러 반등 요인으로 작용할 수 있다. 국제결제은행(BIS)의 통계 데이터를 통해 확인해 보면, 주로 남유럽 국가의 은행들이 불확실성에 노출되어 있다. 현재 스페인과 프랑스, 이탈리아의 은행들이 터키에 각각 613억 달러, 249억 달러, 213억 달러 규모로 터키의 은행과 기업에 대출을 내주고 있다. 독일의 은행들은 78억 달러로 노출 규모가 상대적으로 적다.
<br/><br/>
박승진 연구원은 “지난해 2018년 터키의 위기 상황을 경험하고 난 이후 많은 은행이 익스포져를 줄여 왔던 점은 다행스러우나 지난 3개월간 강세 일변도를 보였던 유로화의 조정 요인이 될 개연성은 충분하다”며 “실물지표의 회복과 중앙은행의 정책 방향 변화 여부가 향후 흐름을 결정할 것”이라고 말했다.
<br/><br/>
이어 그는 “다만 유럽 국가들의 경기 안정이 상대적으로 빠르게 진행되고 있다는 점은 긍정적으로 재정통합을 앞세운 유로화의 중장기 강세 기조는 유효하다”고 덧붙였다.
<br/><br/>",2020-08-14,32,26
56,"""공매도 금지 연장"" 이재명에 박용진 ""법안 발의"" 화답","


""이재명 취지에 공감…공매도 금지 관련 법안 발의""
<br/><br/>
일부에선 ""공매도 순기능 있어, 바로 재개해야"" 주장도
<br/><br/>
박용진 더불어민주당 의원이 2일 서울 여의도 의원회관에서 열린 기본소득 어디까지 알아? 기본소득의 정의와 여러 쟁점에 관한 해답 토론회에서 발언하고 있다.
<br/><br/>
이재명 경기지사가 제안한 '공매도 금지' 연장에 박용진 더불어민주당 의원이 관련 법안을 발의하겠다고 밝혔다.
<br/><br/>
박 의원은 15일 자신의 사회관계망서비스(SNS)에서 ""공매도 금지 기간 연장과 공매도 룰 위반사범에 대한 처벌강화 및 제도적 개선 작업의 필요성을 제안한 이 지사님 주장의 취지에 공감한다”며 공매도 금지 기간과 관련 제도적 개선 내용을 담은 법안을 발의하겠다고 밝혔다.
<br/><br/>
박 의원은 ""최근 전문가들의 의견을 모아서 구조적으로 개미 투자자들이 기관 및 외국인 투자자들에 비해 정보 접근성과 공매도 차여에서 불리한 조건을 개선하기 위한 제도 개선 방안도 마련했다""고 강조했다.
<br/><br/>
그러면서 ""공매도를 비롯한 여러 제도의 문제를 다룰 때 정책 설계자의 의도와 다른 시장의 부작용, 즉 ‘정책의 역설’에 빠지지 않도록 해야 할 것""이라며 ""공매도 관련 전문가와 개미 투자자들 등 시장의 의견을 다양하게 수렴해 합리적인 제도 개선을 이루겠다""고 했다.
<br/><br/>
이재명 경기지사는 앞서 자신의 SNS를 통해 공매도 금지를 최소 6개월에서 1년 이상 추가 연장하고, 불법 공매도에 대해서는 20년 징역형이나 부당 이득보다 몇 배 이상 많은 벌금형 등 강력하게 처벌해야 한다고 주장했다.
<br/><br/>
공매도 금지 연장 기류, 왜 나오나
<br/><br/>
지난 3월 11일 부산 한국거래소 운영실에 관계자가 신규 공매도 과열 종목으로 지정된 코스피 파미셀 종목 시세를 보고 있다. 뉴스1
<br/><br/>
이와 관련 한편에서는 공매도의 순기능을 내세워 바로 재개해야 한다는 주장도 나와 찬반 논란이 뜨겁다.
<br/><br/>
공매도는 주가 하락이 예상될 때 증권사로부터 주식을 빌려 매도한 뒤 주가가 실제로 떨어지면 다시 싼 가격으로 사들여 갚는 투자 기법이다. 금융당국은 신종 코로나바이러스 감염증(코로나19) 사태 이후 주가가 폭락하자 외국인과 개인 투자자의 공매도를 오는 9월 15일까지 전면 금지했다.
<br/><br/>
그러나 해제 한 달을 앞두고 개인 투자자 중심으로  금지 기간을 연장해야 한다는 의견이 나오고 있다. 앞서 이재명 지사는 ""무차입 공매도 규제, 업틱룰(호가제한 규정) 예외 조항 개선, 개미들의 공매도 접근성 강화 등 토론과 협의를 통해 불합리한 제도를 없애고, 법적 체계를 갖춘 후 공매도를 재개하는 것이 시장 건전화 측면에서 더 유익하다""며 공매도 금지를 연장해야 한다고 전했다.
<br/><br/>
최근에는 국민 10명 중 6명이 공매도 제도를 폐지하거나 금지 조치를 연장해야 한다고 밝힌 내용의 여론 조사가 발표되기도 했다. 여론조사기관 리얼미터가 경제정의실천시민연합과 한국주식투자자연합회 의뢰로 지난 7~8일 전국 성인 남녀 1,000명을 대상으로 설문조사한 결과(표본오차는 95% 신뢰수준에서 ±3.1%p), 응답자의 38.0%가 '공매도를 폐지해야 한다'고, 25.6%는 '금지 기간을 연장해야 한다'고 답했다.
<br/><br/>
그러나 한편에서는 가격 하락 요인을 반영해 변동성을 줄이고 고평가된 종목의 거품을 빼는 순기능을 내세워 공매도를 바로 재개해야 한다는 주장도 나오고 있다. 지난 13일 서울 중구 은행회관에서 열린 '공매도의 시장 영향 및 바람직한 규제 방향'에 대한 토론회에서 빈기범 명지대 교수는  ""공매도가 시장에 주는 영향에 대한 실증적인 근거는 없고 외국인 투자자들 중에서도 공매도로 손실을 본 경우가 있기 때문에 외국인만 돈을 번다 것은 일반화의 오류""라며 공매도는 연장 없이 바로 재개해야 한다고 주장했다.
<br/><br/>",2020-08-14,48,14
57,코스피 대형주 23% 주가 과열···조정 올까,"


코스피가 상승세를 멈추고 하락 마감한 14일 오후 서울 중구 하나은행 본점에서 한 직원이 전광판 앞을 지나고 있다.
<br/><br/>
코스피 대형 우량주 5곳 중 1곳이 주가가 과열권에 진입한 것으로 나타났다.
<br/><br/>
블룸버그에 따르면 코스피200 지수 구성 종목 200곳 중 23%인 46곳이 지난 13일 기준 ‘14일 상대강도지수(RSI)’가 70을 초과했다. RSI는 일정 기간 주가 상승 변동치와 주가 하락 변동치를 바탕으로 현재 주가 추세의 강도를 나타내는 지표다. 통상 이 지수가 70을 초과할 경우 주가가 기술적 과열 국면에 들어갔다고 본다.
<br/><br/>
올해 초까지만 해도 코스피200에서 이 지수가 70을 초과하는 종목은 7개로 전체의 3.5%에 그쳤다. 그러나 이달 들어 주가가 고공 행진하며 주가 과열 종목의 비중은 두 자릿수로 늘었고 급기야 20%를 돌파했다. 코스피에서 RSI가 70을 넘은 주가 과열 종목은 118곳으로 15.1%로 집계됐다. 올해 초 대비 47곳 증가했다.
<br/><br/>
이에 일각에서는 주가가 조정 국면에 들어갈 수 있다는 전망이 나온다. 실제 지난 14일 코스피는 앞서 9거래일 연속으로 이어진 상승 행진을 멈추고 하락 마감했다.
<br/><br/>
",2020-08-14,65,25
58,"이마트, ""올라갈 일만 남았다""…바닥론 '솔솔'","


9개월만에 13만원 회복…하반기 실적개선 기대감↑
<br/><br/>
이마트가 지난 2분기 코로나19 여파로 부진한 실적을 기록했음에도 주가가 급등하면서 9개월 만에 13만원대에 재진입했다. 자회사 SSG닷컴의 성장과 구조조정 효과에 따른 하반기 실적개선 기대감이 작용했다.
<br/><br/>
16일 한국거래소에 따르면 지난 14일 이마트는 6.53%(8천원) 오른 13만500원에 거래를 마쳤다. 이는 올해 장중 최저가인 9만7천300원(3월19일)에 비해 34.1% 높은 수준이다. 특히 이마트 주가는 이달 들어서만 23.69% 올랐다.
<br/><br/>
이마트는 코로나19 사태와 재난지원금 사용 제한 등의 여파로 올 2분기 연결기준 474억원의 영업손실을 기록했다. 전년 동기 대비(영업손실 299억원) 영업적자 규모가 확대됐다.
<br/><br/>
다행히 서울 마곡동 부지 매각에 따른 처분이익과 이자비용 절감 등으로 3천145억원의 이익이 반영되면서 당기순이익은 흑자 전환했다. 매출은 5조1천880억원으로 지난해 동기 대비 13.2% 늘었다.
<br/><br/>
사업별로는 할인점 부진이 계속된 가운데 창고형 할인점 트레이더스는 성장을 이어갔고 전문점 사업은 적자폭을 줄였다.
<br/><br/>
할인점은 매출 3조5천538억원, 영업적자 150억원을 기록하면서 이마트 사상 첫 분기 영업적자를 냈던 지난해 2분기 71억원보다 적자 폭이 커졌다. 매출은 지난해 2분기 대비 1.2% 감소한 수준이다.
<br/><br/>
트레이더스는 지난해 동기 대비 매출이 18.6% 증가하며 두 자릿수 성장을 계속했다. 영업이익도 5.5%(8억원) 늘어났다. SSG닷컴도 2분기 매출이 지난해 동기보다 42% 늘어난 9천317억원을 올렸지만 137억원의 영업손실을 기록했다.
<br/><br/>
이마트가 2분기 부진한 실적에 머물렀지만 3분기를 기점으로 다시 살아날 것이라는 관측이 많다. 장기적 관점에서 이마트가 국내 신선식품 온라인 시장 내에서 점유율 우위를 점하게 될 것이란 기대감 때문이다.
<br/><br/>
특히 코로나19 장기화로 온라인 장보기가 자리잡으면서 2분기 SSG닷컴 부문의 매출액은 전년 동기 대비 크게 증가한 것이 눈길을 끈다. 코로나19 사태로 촉발된 '비대면 특수'를 톡톡히 볼 것이란 분석이 나온다.
<br/><br/>
증권가에서도 이마트에 대해 긍정적인 전망을 쏟아내며 추가 상승에 힘을 싣고 있다. 이달 들어 삼성증권(16만7천원) IBK투자증권(16만원) KB증권(17만원) 등 16곳의 증권사가 이마트 목표주가를 상향하거나 유지했다.
<br/><br/>
이들 증권사가 제시한 평균 목표주가는 16만원이다. 14일 종가 (13만500원) 대비 22.6%의 상승여력이 있다는 진단이다.
<br/><br/>
오린아 이베스트투자증권 연구원은 ""이마트는 배송 캐파 증대를 위해 점포 내 비효율 MD 면적을 축소하고 이를 온라인 주문을 처리하는 PP센터 공간으로 활용할 계획""이라며 ""온라인 장보기 시장에서의 점유율 확보로 하반기 실적반등 기대감은 유효하다""고 밝혔다.
<br/><br/>
하이투자증권은 SSG닷컴의 성장세와 전문점 구조조정 효과가 주가에 긍정적인 요소라고 진단했다. 하준영 연구원은 ""SSG닷컴은 신선식품의 강점을 바탕으로 거래액이 꾸준히 늘어나고 있으며 전문점 역시 구조조정으로 적자를 축소했다""며 ""특히 점포 폐점 비용이 2분기까지 대부분 반영되면서 하반기부터는 빠른 턴어라운드가 가능할 것""이라고 전망했다.
<br/><br/>
현재 이마트는 점포 폐점 대신 리뉴얼을 강화하는 전략을 실행중이다. 리뉴얼을 거친 점포는 신선식품을 강화하고, 비식품 부문의 면적을 축소해 임대 공간으로 사용하게 된다. 하 연구원은 ""리뉴얼된 점포는 평균적으로 10% 넘는 매출성장을 보여주는 편""이라고 설명했다.
<br/><br/>",2020-08-14,77,22
